1600267878.96, -89.103688, -95.411245
1600267879.29, -89.161763, -97.457099
1600267879.62, -89.059606, -98.467473
1600267879.95, -89.061275, -98.557317
1600267919.18, -89.061275, -97.923952
1600267919.51, -89.213220, -97.365598
1600267919.85, -89.292822, -97.113136
1600267920.18, -89.388639, -95.649214
1600267920.51, -89.285106, -95.292237
1600267920.85, -89.154828, -94.627198
1600267921.18, -89.171240, -93.565435
1600267921.52, -89.139791, -92.968924
1600267921.85, -89.139791, -92.996541
1600267922.19, -89.139850, -93.487492
1600267922.52, -89.139850, -94.491011
1600267922.85, -88.873506, -95.424733
1600267923.18, -88.873506, -96.364891
1600267923.52, -88.915219, -97.057311
1600267923.85, -89.277780, -97.103245
1600267924.19, -89.365551, -96.741107
1600267924.52, -89.275638, -96.215874
1600267924.86, -89.380241, -95.711064
1600267925.19, -89.343574, -95.179468
1600267925.53, -89.343574, -94.852128
1600267925.86, -89.432720, -94.746075
1600267926.19, -89.613382, -95.087083
1600267926.53, -89.650057, -95.376165
